"Name","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","batch_size","budget","dataset","epochs","fanout","hidden","layer","mode","num_parts","num_threads","run","sampler","seed","fastladies","accuracy","auroc","dataloading time","end-to-end time","equality","f1","inference time","loss","modelpath","num_edges","num_nodes","overall training time","parity","process cpu times","sampling time","system cpu stats","system cpu times","test-acc","test-auroc","test-f1","time per epoch","used memory","used memory full","sampled_edges","sampled_nodes"
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[10000]-1000","finished","-","","","2024-06-06T16:24:56.000Z","33","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[10000]","0.6424951553344727","0.676633894443512","5.724811711348593","31.15227202139795","4.0145745277404785","0.6566829085350037","1.997263147495687","0.7264938652515411","2024-06-06-18-24-56-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[10000]-1000.pkl","1303712","67796","22.869346242398024","0.04706401377916336","[610.72,15.79,0,0.03,0]","0.04663286916911602","[6439010824,31504758875,30703479564,0]","[88529339.8,1319.19,8854355.77,159156050.37,1678.03,0,10407.94,561340.99,0,0]","0.6652377247810364","0.707176923751831","0.6645841598510742","1.143148457584903","949.7734375","[995909632,8135065600,199041024,2838528,0,3500294144,0,977121280,980810752,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[8000]-1000","finished","-","","","2024-06-06T16:24:20.000Z","28","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[8000]","0.6393762230873108","0.6650379300117493","5.789952066726983","25.3338879654184","6.801973342895508","0.6673858165740967","1.8434959221631289","0.6897272765636444","2024-06-06-18-24-20-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[8000]-1000.pkl","1303712","67796","17.12887056451291","0.23140934109687805","[465.07,12.42,0,0.04,0]","0.04601684771478176","[6438776124,31504263505,30703171219,0]","[88528727.53,1319.19,8854337.03,159155343.92,1678,0,10406.8,561338.15,0,0]","0.6699142456054688","0.7068822383880615","0.6738544702529907","0.8561241483315826","893.0546875","[936435712,8079847424,199663616,2838528,0,3440459776,0,917475328,921153536,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[6000]-1000","finished","-","","","2024-06-06T16:23:44.000Z","28","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[6000]","0.6382066011428833","0.6661896705627441","6.072621155530214","25.268974690698087","5.509788513183594","0.6605706214904785","1.7534695332869887","0.6810459047555923","2024-06-06-18-23-44-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[6000]-1000.pkl","1303712","67796","16.877548720687628","0.31026536226272583","[461.05,11.62,0,0.04,0]","0.04882026743143797","[6438616239,31503857195,30702936678,0]","[88528261.95,1319.19,8854321.8,159154667.59,1677.98,0,10406.04,561335.85,0,0]","0.6734216809272766","0.7081923484802246","0.6650679707527161","0.8434531197417527","899.19921875","[943124480,8086159360,198615040,2838528,0,3449126912,0,923693056,927374336,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[2000]-1000","finished","-","","","2024-06-06T16:23:10.000Z","26","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[2000]","0.61208575963974","0.6178345680236816","5.811483272351325","22.527138960547745","2.1582562923431396","0.6662194132804871","1.8779057962819936","0.6883415281772614","2024-06-06-18-23-11-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[2000]-1000.pkl","1303712","67796","14.283783985301852","0.13960039615631104","[394.97,11.46,0,0.03,0]","0.04596733208745718","[6438453886,31503438272,30702706089,0]","[88527799.43,1319.19,8854307.5,159153992.76,1677.96,0,10405.4,561333.39,0,0]","0.6496492624282837","0.7002024054527283","0.5870463848114014","0.7139039226341992","861.9453125","[903815168,8048390144,199278592,2838528,0,3408510976,0,884617216,888289280,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1560]-1000","finished","-","","","2024-06-06T16:22:35.000Z","28","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[1560]","0.6007797122001648","0.6013630032539368","5.811242138035595","22.963401849381626","2.0439000129699707","0.6703155040740967","1.8446808606386185","0.6887120455503464","2024-06-06-18-22-35-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1560]-1000.pkl","1303712","67796","14.465735292993486","0.13952994346618652","[391.41,12.47,0,0.04,0]","0.04425660986453295","[6438296479,31503064036,30702497816,0]","[88527402.65,1319.19,8854293.16,159153280.07,1677.93,0,10404.97,561331.6,0,0]","0.6457521319389343","0.6967760920524597","0.5839816927909851","0.7229578904341907","907.8515625","[951951360,8099864576,198696960,2838528,0,3455926272,0,932843520,936540160,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1120]-1000","finished","-","","","2024-06-06T16:22:02.000Z","25","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[1120]","0.600389838218689","0.5776341557502747","5.761074497364461","23.06143836211413","4.207577705383301","0.6823675036430359","1.7352551249787211","0.6887876391410828","2024-06-06-18-22-02-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1120]-1000.pkl","1303712","67796","15.001342271454632","0.17917072772979736","[405.56,12.25,0,0.04,0]","0.04929881542921066","[6438100059,31502679094,30702290539,0]","[88527010.61,1319.19,8854278.08,159152655.26,1677.89,0,10404.37,561329.54,0,0]","0.6126266717910767","0.6913408041000366","0.48497408628463745","0.7495592769235373","908.06640625","[952176640,8098746368,198975488,2838528,0,3456086016,0,932868096,936524800,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[680]-1000","finished","-","","","2024-06-06T16:21:30.000Z","25","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[680]","0.5945419073104858","0.5640912652015686","5.70697861071676","22.66963012609631","12.676542282104492","0.6926714181900024","1.9457853250205517","0.6917176246643066","2024-06-06-18-21-30-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[680]-1000.pkl","1303712","67796","14.46607547905296","0.22143077850341797","[394.68,12.58,0.01,0.03,0]","0.0442956667393446","[6437927780,31502290701,30702072572,0]","[88526603.78,1319.19,8854263.15,159152028.63,1677.87,0,10403.66,561327.35,0,0]","0.4641465246677398","0.6113448143005371","0","0.7229936546180398","839.5859375","[880369664,8026980352,199290880,2838528,0,3383930880,0,861761536,865461248,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[240]-1000","finished","-","","","2024-06-06T16:20:57.000Z","24","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[240]","0.5769980549812317","0.5420321226119995","5.705170582048595","22.338041473180056","18.084125518798828","0.712277889251709","1.845688066445291","0.6913708597421646","2024-06-06-18-20-57-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[240]-1000.pkl","1303712","67796","14.21516080852598","0.33808469772338867","[392.36,12.42,0,0.04,0]","0.04826935846358538","[6437760010,31501899834,30701855010,0]","[88526206.85,1319.19,8854247.75,159151371.54,1677.84,0,10402.96,561325.86,0,0]","0.4641465246677398","0.5455735921859741","0","0.7104577774181962","846.2578125","[887365632,8036888576,198868992,2838528,0,3391909888,0,867934208,871645184,0]","",""
"gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1]-1000","finished","-","","","2024-06-06T16:20:23.000Z","26","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","fastgcn","10","[1]","0.5520467758178711","0.5","5.780852916650474","21.62818501330912","36.32594299316406","0.7113790512084961","1.8360840259119868","0.6922019571065903","2024-06-06-18-20-23-gcn-pokec-z-fastgcn-cpu-32-20-2-16-10-1024-[0]-[1]-1000.pkl","1303712","67796","13.432409305125477","1.6399521827697754","[368.71,11.69,0,0.03,0]","0.048973217606544495","[6437590735,31501538120,30701645152,0]","[88525812.27,1319.19,8854232.72,159150690.09,1677.81,0,10402.47,561323.53,0,0]","0.4641465246677398","0.5362357497215271","0","0.6713303543627263","831.82421875","[872230912,8351039488,199573504,2838528,0,3377737728,0,853262336,856966144,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[12000]-1000","finished","-","","","2024-06-06T16:19:35.000Z","40","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[12000]","0.6752436757087708","0.7215597033500671","5.794208566658199","36.566991032101214","9.098411560058594","0.6760015487670898","1.9957327861338856","0.8230774402618408","2024-06-06-18-19-36-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[12000]-1000.pkl","1303712","67796","28.200762258842587","0.10246515274047852","[665.27,21.91,0.01,0.03,0]","0.04610000271350145","[6437431096,31501173477,30701441885,0]","[88525443.43,1319.19,8854218.3,159150035.26,1677.79,0,10401.76,561321.57,0,0]","0.6699142456054688","0.717336118221283","0.674606204032898","1.4097098343539982","1731.05859375","[1815146496,23039754240,199753728,2838528,0,4506509312,0,1796423680,1800070144,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[10000]-1000","finished","-","","","2024-06-06T16:18:49.000Z","38","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[10000]","0.6604288220405579","0.7056431174278259","5.9739909479394555","35.22020174469799","10.201339721679688","0.6638363599777222","1.888282340019941","0.8481310307979584","2024-06-06-18-18-50-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[10000]-1000.pkl","1303712","67796","26.77804605383426","0.36062633991241455","[651.38,18.16,0,0.03,0]","0.04649445880204439","[6437125305,31500602244,30701071306,0]","[88524780.59,1319.19,8854193.55,159149210.67,1677.76,0,10400.73,561317.84,0,0]","0.6554949283599854","0.7024703025817871","0.6654049754142761","1.3384698931593448","1719.28125","[1802797056,22989471744,199237632,2838528,0,4544528384,0,1783631872,1787305984,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[8000]-1000","finished","-","","","2024-06-06T16:18:04.000Z","37","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[8000]","0.6768031120300293","0.7300606369972229","5.754164976999164","33.49628787487745","10.431044578552246","0.6877589225769043","2.015020384453237","0.7777315229177475","2024-06-06-18-18-04-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[8000]-1000.pkl","1303712","67796","25.129485541954637","0.2784883975982666","[683.88,12.95,0,0.03,0]","0.046866447664797306","[6436825960,31500032853,30700715419,0]","[88524129.23,1319.19,8854172.51,159148389,1677.73,0,10399.37,561313.92,0,0]","0.6660171747207642","0.723639965057373","0.6774557828903198","1.256151760322973","994.8125","[1043308544,8188968960,198963200,2838528,0,3548397568,0,1024131072,1027769344,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[6000]-1000","finished","-","","","2024-06-06T16:17:22.000Z","34","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[6000]","0.6787524223327637","0.734730064868927","5.810847430489957","30.828924369066954","8.326956748962402","0.6722354888916016","1.728317480534315","0.7562136203050613","2024-06-06-18-17-23-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[6000]-1000.pkl","1303712","67796","22.66126585006714","0.3914240002632141","[623.38,12.39,0,0.04,0]","0.046835475601255894","[6436588652,31499527808,30700377837,0]","[88523446.37,1319.19,8854156.76,159147665.43,1677.7,0,10398.37,561310.47,0,0]","0.6718628406524658","0.7224432229995728","0.6674565672874451","1.132725767418742","972.46875","[1019707392,8164630528,199868416,2838528,0,3524915200,0,999829504,1003524096,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[2000]-1000","finished","-","","","2024-06-06T16:16:48.000Z","26","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[2000]","0.6697855591773987","0.7256134748458862","5.794848361983895","22.6792334523052","7.93820858001709","0.6748560667037964","1.6520053539425137","0.6635793745517731","2024-06-06-18-16-49-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[2000]-1000.pkl","1303712","67796","14.670950051397083","0.22254596650600433","[433.83,11.77,0,0.04,0]","0.04763306491076946","[6436366705,31499056737,30700067764,0]","[88522821.12,1319.19,8854141.46,159146963.02,1677.67,0,10397.38,561307.56,0,0]","0.6804364919662476","0.7137940526008606","0.6814296841621399","0.7332523388322443","860.046875","[901824512,8046772224,199602176,2838528,0,3405565952,0,883040256,886739968,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1560]-1000","finished","-","","","2024-06-06T16:16:16.000Z","25","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[1560]","0.6693956851959229","0.7216788530349731","5.747113752178848","21.72799403499812","6.75433349609375","0.672333836555481","1.9450622871518135","0.6647971868515015","2024-06-06-18-16-16-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1560]-1000.pkl","1303712","67796","13.475081662647426","0.19339795410633087","[410.57,11.56,0,0.03,0]","0.04843400605022907","[6436195131,31498643738,30699851278,0]","[88522387.27,1319.19,8854126.98,159146348.02,1677.65,0,10396.74,561305.32,0,0]","0.6819953322410583","0.7124812006950378","0.6784870028495789","0.6734491543844342","869.05859375","[911273984,8056385536,199262208,2838528,0,3415412736,0,892006400,895670272,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1120]-1000","finished","-","","","2024-06-06T16:15:44.000Z","25","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[1120]","0.6608186960220337","0.7115849852561951","5.763864285312593","21.641552143730223","7.978533744812012","0.6768202185630798","1.9197989348322153","0.6515529900789261","2024-06-06-18-15-44-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1120]-1000.pkl","1303712","67796","13.395788335241376","0.04246088862419128","[407.72,11.34,0,0.04,0]","0.051708487793803215","[6436035852,31498249969,30699648323,0]","[88521974.51,1319.19,8854112.57,159145737.21,1677.63,0,10396.1,561303.5,0,0]","0.6765393614768982","0.7106157541275024","0.6800308227539062","0.6694882136769593","883.40625","[926318592,8070180864,200089600,2838528,0,3429244928,0,906850304,910590976,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[680]-1000","finished","-","","","2024-06-06T16:15:12.000Z","24","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[680]","0.6471734642982483","0.7022192478179932","5.807735892944038","20.728783328086138","7.108742713928223","0.6581035256385803","1.838946282863617","0.6509083360433578","2024-06-06-18-15-12-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[680]-1000.pkl","1303712","67796","12.524438261054456","0.03229178488254547","[377.75,12.06,0,0.04,0]","0.04863476287573576","[6435858031,31497847296,30699442361,0]","[88521565.39,1319.19,8854098.52,159145123.07,1677.61,0,10395.57,561301.61,0,0]","0.6800467371940613","0.7123792171478271","0.6758784055709839","0.6259193265810609","841.5703125","[882450432,8027172864,199823360,2838528,0,3385696256,0,863121408,866792448,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[240]-1000","finished","-","","","2024-06-06T16:14:40.000Z","24","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[240]","0.6471734642982483","0.7050284147262573","5.792834222316742","20.809009089134634","9.649585723876951","0.6717446446418762","1.6016783071681857","0.6528500616550446","2024-06-06-18-14-40-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[240]-1000.pkl","1303712","67796","12.85792438313365","0.08811032772064209","[379.26,11.9,0,0.04,0]","0.03842573892325163","[6435678616,31497457420,30699248025,0]","[88521187.46,1319.19,8854083.82,159144496.19,1677.59,0,10395.01,561299.32,0,0]","0.6679657101631165","0.7038754224777222","0.6801801919937134","0.642529149306938","908.6875","[952827904,8098689024,199639040,2838528,0,3455692800,0,933740544,937408512,0]","",""
"gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1]-1000","finished","-","","","2024-06-06T16:14:11.000Z","21","","gcn","1024","1000","pokec-z","20","[0]","16","2","cpu","10","32","1","ladies","10","[1]","0.6343079805374146","0.7048010230064392","5.767529360949993","18.603693169541657","11.101768493652344","0.6783264875411987","1.5828495267778635","0.650316447019577","2024-06-06-18-14-11-gcn-pokec-z-ladies-cpu-32-20-2-16-10-1024-[0]-[1]-1000.pkl","1303712","67796","10.704941224306822","0.15460366010665894","[323,12.03,0,0.04,0]","0.03468356840312481","[6435461794,31497072056,30699052862,0]","[88520807.9,1319.19,8854069.3,159143908.37,1677.56,0,10394.37,561297.16,0,0]","0.661340594291687","0.7016111016273499","0.6785053610801697","0.5347979389596731","837.34765625","[878022656,8027537408,199491584,2838528,0,3380072448,0,858636288,862348288,0]","",""
"gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-65000","finished","-","","","2024-06-06T16:13:29.000Z","35","","gcn","1024","65000","pokec-z","20","[0]","16","2","cpu","10","32","1","saint","10","","0.917148232460022","0.46631085872650146","5.813835537061095","29.73842174001038","954.4219970703124","0","2.03588302154094","-14.899125814437866","2024-06-06-18-13-29-gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-65000.pkl","1303712","67796","21.37056856416166","36.83253479003906","[285,29.14,0,0.04,0]","0.001249413937330246","[6435288984,31496716552,30698880815,0]","[88520483.5,1319.19,8854054.68,159143250.78,1677.54,0,10393.9,561295.51,0,0]","0.4641465246677398","0.5267561674118042","0","1.0682208915241065","921.421875","[966180864,8059838464,198946816,2838528,0,3491631104,0,947052544,950738944,0]","",""
"gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-50000","finished","-","","","2024-06-06T16:12:48.000Z","33","","gcn","1024","50000","pokec-z","20","[0]","16","2","cpu","10","32","1","saint","10","","0.9180865287780762","0.46915921568870544","5.701804134994745","28.36893173586577","954.5450439453124","0","4.161263453774154","-15.020120859146118","2024-06-06-18-12-48-gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-50000.pkl","1303712","67796","17.99198877811432","36.83763122558594","[333.51,12.69,0,0.03,0]","0.0012404005974531174","[6435195430,31496557809,30698747629,0]","[88520196.3,1319.19,8854022.97,159142213.08,1677.52,0,10393.84,561293.57,0,0]","0.4641465246677398","0.5267555713653564","0","0.8992500607389957","1025.75390625","[1075580928,8163397632,199569408,2838528,0,3608178688,0,1057103872,1060782080,0]","",""
"gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-35000","finished","-","","","2024-06-06T16:12:15.000Z","25","","gcn","1024","35000","pokec-z","20","[0]","16","2","cpu","10","32","1","saint","10","","0.9192721247673036","0.4645625054836273","5.721596486866474","21.38727784343064","955.20458984375","0","2.0699517242610455","-15.217135429382324","2024-06-06-18-12-15-gcn-pokec-z-saint-cpu-32-20-2-16-10-1024-[0]-None-35000.pkl","1303712","67796","13.074585066176953","36.86370849609375","[231.67,14.16,0,0.04,0]","0.0012531764805316925","[6435051147,31496372429,30698590314,0]","[88519863.42,1319.19,8854007.72,159141285.17,1677.49,0,10393.83,561287.64,0,0]","0.4641465246677398","0.526451051235199","0","0.653387454058975","887.30859375","[930410496,8036352000,198610944,2838528,0,3452391424,0,911151104,914839552,0]","",""
